1516011468756 - BNTUSD: bid => { price: '8.85325', size: 23756 }
1516011468757 - WINGSBTC: bid => { price: '0.00011010', size: 1 }
1516011468758 - LRCBTC: bid => { price: '0.0000897', size: 11 }
1516011468758 - DASHBTC: bid => { price: '0.072125', size: 300 }
1516011468759 - XVGETH: ask => { price: '0.0001027', size: 2 }
1516011468760 - FUNUSD: ask => { price: '0.1312359', size: 2223 }
1516011468761 - EOSBTC: ask => { price: '0.001040', size: 864245 }
1516011468762 - NEOETH: ask => { price: '0.1235', size: 255 }
1516011468763 - XTZBTC: ask => { price: '0.000381', size: 42298 }
1516011468764 - BCNBTC: bid => { price: '0.0000007371', size: 100 }
1516011468765 - XVGBTC: ask => { price: '0.00001004', size: 33 }
1516011468767 - ETHUSD: ask => { price: '1320.23', size: 120 }
1516011468767 - ETHUSD: bid => { price: '1318.36', size: 500 }
1516011468769 - EOSUSD: bid => { price: '14.22900', size: 48110 }
1516011468773 - NEOUSD: ask => { price: '163.10', size: 2000 }
1516011468777 - FCNBTC: ask => { price: '0.000031', size: 14304 }
1516011468777 - FCNBTC: bid => { price: '0.000030', size: 348149 }
1516011468778 - BCHBTC: ask => { price: '0.179498', size: 3000 }
1516011468778 - BCHBTC: bid => { price: '0.179173', size: 1060 }
1516011468780 - NXTBTC: ask => { price: '0.00003049', size: 89 }
1516011468780 - NXTBTC: bid => { price: '0.00003017', size: 3 }
1516011468781 - XMRBTC: bid => { price: '0.029048', size: 20 }
1516011468783 - XEMBTC: bid => { price: '0.00010252', size: 200 }
1516011468784 - BCHETH: ask => { price: '1.886800', size: 555 }
1516011468784 - BCHETH: bid => { price: '1.864218', size: 294 }
1516011468785 - BCHUSD: ask => { price: '2469.26359', size: 66 }
1516011468785 - BCHUSD: bid => { price: '2463.10014', size: 41 }
1516011468796 - EKOETH: ask => { price: '0.000259', size: 1 }
1516011468796 - EKOETH: bid => { price: '0.000249', size: 1 }
1516011468825 - EKOBTC: ask => { price: '0.0000246', size: 5 }
1516011468836 - PAYETH: bid => { price: '0.002705', size: 3694 }
1516011468849 - XEMBTC: ask => { price: '0.00010645', size: 32874 }
1516011468850 - XDNBTC: bid => { price: '0.0000026447', size: 20 }
1516011468851 - ATMUSD: bid => { price: '0.0311', size: 10 }
1516011468852 - GNOBTC: ask => { price: '0.025706', size: 400 }
